バスケット	バスケット	バスケット	basket	basket	basket	25
情報理論	情報理論	情報理論	information theory	information theory	information theory	25
管理システム	管理システム	管理システム	system	system	system	25
感染モデル	感染モデル	感染モデル	infection model	infection model	infection model	25
単一粒子	単一粒子	単一粒子	single‐particle	single‐particle	single‐particle	25
ガス流速	ガス流速	ガス流速	gas velocity	gas velocity	gas velocity	25
システム構成	システム構成	システム構成	system structure	system structure	system structure	25
作用	作用	作用	functions	functions	function	25
防衛	防衛	防衛	defense	defense	defense	25
平面歪	平面歪	平面歪	plane strain	plane strain	plane strain	25
選び	選び	選び	selects	selects	select	25
アナロジー	アナロジー	アナロジー	analogy	analogy	analogy	25
経営改善	経営改善	経営改善	management improvement	management improvement	management improvement	25
ショウガ	ショウガ	ショウガ	ginger	ginger	ginger	25
貫通	貫通	貫通	penetrating	penetrating	penetrating	25
単一	単一	単一	single‐particle	single‐particle	single‐particle	25
セメントペースト	セメントペースト	セメントペースト	cement paste	cement paste	cement paste	25
漏れ電流	漏れ電流	漏れ電流	leakage	leakage	leakage	25
発作	発作	発作	fits	fits	fit	25
心室	心室	心室	ventricles	ventricles	ventricle	25
減圧	減圧	減圧	vacuum	vacuum	vacuum	25
素因	素因	素因	diathesis	diathesis	diathesis	25
膝関節	膝関節	膝関節	knee joints	knee joints	knee joint	25
トラップ密度	トラップ密度	トラップ密度	trap density	trap density	trap density	25
機械要素	機械要素	機械要素	machine element	machine element	machine element	25
頭置換	頭置換	頭置換	head replacement	head replacement	head replacement	25
拘束条件	拘束条件	拘束条件	constraints	constraints	constraint	25
封入	封入	封入	inclusion	inclusion	inclusion	25
害虫	害虫	害虫	pest	pest	pest	25
法律	法律	法律	Law	Law	Law	25
治癒	治癒	治癒	malunion	malunion	malunion	25
配合	配合	配合	combination	combination	combination	25
質問	質問	質問	questionnaires	questionnaires	questionnaire	25
核発生	核発生	核発生	nucleation	nucleation	nucleation	25
地層	地層	地層	underlayers	underlayers	underlayer	25
励起強度	励起強度	励起強度	excitation intensity	excitation intensity	excitation intensity	25
コンタクトホール	コンタクトホール	コンタクトホール	contact holes	contact holes	contact hole	25
エディタ	エディタ	エディタ	editor	editor	editor	25
抑制効果	抑制効果	抑制効果	inhibition effect	inhibition effect	inhibition effect	25
近似	近似	近似	approximates	approximates	approximate	25
基底関数	基底関数	基底関数	basis function	basis function	basis function	25
除去性能	除去性能	除去性能	removal performance	removal performance	removal performance	25
オーバシュート	オーバシュート	オーバシュート	overshoot	overshoot	overshoot	25
経過観察	経過観察	経過観察	course observation	course observation	course observation	25
開発計画	開発計画	開発計画	development programs	development programs	development program	25
老年	老年	老年	senility	senility	senility	25
ヒューズ	ヒューズ	ヒューズ	fuse	fuse	fuse	25
変形過程	変形過程	変形過程	deformation process	deformation process	deformation process	25
園芸	園芸	園芸	gardening	gardening	gardening	25
アフィニティー	アフィニティー	アフィニティー	affinity	affinity	affinity	25
マルチユーザ	マルチユーザ	マルチユーザ	multiuser	multiuser	multiuser	25
洗浄液	洗浄液	洗浄液	lavage fluid	lavage fluid	lavage fluid	25
管理方策	管理方策	管理方策	control measures	control measures	control measure	25
試設計	試設計	試設計	trial design	trial design	trial design	25
電界効果トランジスタ	電界効果トランジスタ	電界効果トランジスタ	field effect transistors	field effect transistors	field effect transistor	25
認識部位	認識部位	認識部位	recognition site	recognition site	recognition site	25
浸潤癌	浸潤癌	浸潤癌	infiltration cancer	infiltration cancer	infiltration cancer	25
キノコ	キノコ	キノコ	mushroom	mushroom	mushroom	25
表面	表面	表面	Surface	Surface	Surface	25
運転実績	運転実績	運転実績	operation record	operation record	operation record	25
めまい	めまい	めまい	dizziness	dizziness	dizziness	25
区域	区域	区域	areas	areas	area	25
しゃ血	しゃ血	しゃ血	venesection	venesection	venesection	25
粉末	粉末	粉末	powdery	powdery	powdery	25
重合	重合	重合	photopolymerization	photopolymerization	photopolymerization	25
化物イオン	化物イオン	化物イオン	ion	ion	ion	25
断面	断面	断面	cross‐sections	cross‐sections	cross‐section	25
発光特性	発光特性	発光特性	luminescence property	luminescence property	luminescence property	25
本土	本土	本土	mainland	mainland	mainland	25
時間間隔	時間間隔	時間間隔	time intervals	time intervals	time interval	25
選択	選択	選択	choices	choices	choice	25
メタライゼーション	メタライゼーション	メタライゼーション	metallization	metallization	metallization	25
炎菌	炎菌	炎菌	bacteria	bacteria	bacteria	25
出力フィードバック	出力フィードバック	出力フィードバック	output feedback	output feedback	output feedback	25
熱処理	熱処理	熱処理	Heat treatment	Heat treatment	Heat treatment	25
組織染色	組織染色	組織染色	tissue dyeing	tissue dyeing	tissue dyeing	25
判断	判断	判断	judges	judges	judge	25
けいれん	けいれん	けいれん	convulsions	convulsions	convulsion	25
分離菌	分離菌	分離菌	isolates	isolates	isolate	25
分化	分化	分化	differenciation	differenciation	differenciation	25
蛋白質結晶	蛋白質結晶	蛋白質結晶	protein crystals	protein crystals	protein crystal	25
人材	人材	人材	talents	talents	talent	25
線幅	線幅	線幅	linewidths	linewidths	linewidth	25
陰性	陰性	陰性	negatives	negatives	negative	25
変化	変化	変化	function	function	function	25
変更	変更	変更	alteration	alteration	alteration	25
岸壁	岸壁	岸壁	wharf	wharf	wharf	25
ドリル	ドリル	ドリル	drills	drills	drill	25
成膜装置	成膜装置	成膜装置	film formation equipment	film formation equipment	film formation equipment	25
変形治癒	変形治癒	変形治癒	malunion	malunion	malunion	25
同等	同等	同等	equivalence	equivalence	equivalence	25
トレーサ	トレーサ	トレーサ	tracers	tracers	tracer	25
認可	認可	認可	authorization	authorization	authorization	25
予言	予言	予言	prediction	prediction	prediction	25
応力レベル	応力レベル	応力レベル	stress level	stress level	stress level	25
体重	体重	体重	body weights	body weights	body weight	25
認知	認知	認知	perception	perception	perception	25
脈動	脈動	脈動	pulsations	pulsations	pulsation	25
胞細胞	胞細胞	胞細胞	cells	cells	cell	25
学習過程	学習過程	学習過程	learning process	learning process	learning process	25
血管新生	血管新生	血管新生	neovascularization	neovascularization	neovascularization	25
画質	画質	画質	quality	quality	quality	25
発散	発散	発散	diverges	diverges	diverge	25
岩石試料	岩石試料	岩石試料	rock samples	rock samples	rock sample	25
計算時間	計算時間	計算時間	computing time	computing time	computing time	25
間置	間置	間置	interposition	interposition	interposition	25
レーザ冷却	レーザ冷却	レーザ冷却	laser cooling	laser cooling	laser cooling	25
アリ	アリ	アリ	ants	ants	ant	25
二酸化炭素吸収	二酸化炭素吸収	二酸化炭素吸収	carbon dioxide absorption	carbon dioxide absorption	carbon dioxide absorption	25
コーン	コーン	コーン	corn	corn	corn	25
気候変化	気候変化	気候変化	climate change	climate change	climate change	25
診断精度	診断精度	診断精度	diagnosis accuracy	diagnosis accuracy	diagnosis accuracy	25
検出感度	検出感度	検出感度	sensitivity	sensitivity	sensitivity	25
切断	切断	切断	breaks	breaks	break	25
ラクタマーゼ	ラクタマーゼ	ラクタマーゼ	lactamase	lactamase	lactamase	25
順位	順位	順位	order	order	order	24
ウイルス粒子	ウイルス粒子	ウイルス粒子	virus particles	virus particles	virus particle	24
表皮	表皮	表皮	epidermolysis	epidermolysis	epidermolysis	24
蛋白質分解	蛋白質分解	蛋白質分解	proteolysis	proteolysis	proteolysis	24
産業	産業	産業	industrialization	industrialization	industrialization	24
穀類	穀類	穀類	cereals	cereals	cereal	24
経費	経費	経費	expenses	expenses	expense	24
温存手術	温存手術	温存手術	preservation operation	preservation operation	preservation operation	24
吸着	吸着	吸着	adsorptivity	adsorptivity	adsorptivity	24
植物細胞	植物細胞	植物細胞	plant cell	plant cell	plant cell	24
ホスファチジルコリン	ホスファチジルコリン	ホスファチジルコリン	phosphatidylcholine	phosphatidylcholine	phosphatidylcholine	24
救急外来	救急外来	救急外来	emergency visit	emergency visit	emergency visit	24
免許	免許	免許	license	license	license	24
溶解	溶解	溶解	dissolves	dissolves	dissolve	24
チップ部品	チップ部品	チップ部品	chip parts	chip parts	chip part	24
脱臼骨折	脱臼骨折	脱臼骨折	dislocation fracture	dislocation fracture	dislocation fracture	24
連結	連結	連結	combination	combination	combination	24
重合反応	重合反応	重合反応	polymerization reaction	polymerization reaction	polymerization reaction	24
作動温度	作動温度	作動温度	operation temperature	operation temperature	operation temperature	24
論争	論争	論争	dispute	dispute	dispute	24
地形	地形	地形	landforms	landforms	landform	24
飼料イネ	飼料イネ	飼料イネ	feed rice plant	feed rice plant	feed rice plant	24
画像入力	画像入力	画像入力	image input	image input	image input	24
リーダーシップ	リーダーシップ	リーダーシップ	leadership	leadership	leadership	24
性かん	性かん	性かん	bacillus	bacillus	bacillus	24
らい	らい	らい	buds	buds	bud	24
商標	商標	商標	trademark	trademark	trademark	24
タイ	タイ	タイ	tie	tie	tie	24
麻酔	麻酔	麻酔	narcosis	narcosis	narcosis	24
視覚システム	視覚システム	視覚システム	vision system	vision system	vision system	24
外乱オブザーバ	外乱オブザーバ	外乱オブザーバ	disturbance observer	disturbance observer	disturbance observer	24
アクリルアミド	アクリルアミド	アクリルアミド	polyacrylamide	polyacrylamide	polyacrylamide	24
変速	変速	変速	transmission	transmission	transmission	24
密度	密度	密度	low‐density	low‐density	low‐density	24
イオン化ポテンシャル	イオン化ポテンシャル	イオン化ポテンシャル	ionization potential	ionization potential	ionization potential	24
入院施設	入院施設	入院施設	hospitalization facilities	hospitalization facilities	hospitalization facility	24
実証実験	実証実験	実証実験	demonstration test	demonstration test	demonstration test	24
発光	発光	発光	radiation	radiation	radiation	24
粒子密度	粒子密度	粒子密度	particle density	particle density	particle density	24
投票	投票	投票	voting	voting	voting	24
帳票	帳票	帳票	business form	business form	business form	24
推進計画	推進計画	推進計画	promotion plan	promotion plan	promotion plan	24
進歩	進歩	進歩	developments	developments	development	24
処理施設	処理施設	処理施設	facilities	facilities	facility	24
近辺	近辺	近辺	vicinity	vicinity	vicinity	24
塩酸	塩酸	塩酸	HCl	HCl	HCl	24
人口	人口	人口	populations	populations	population	24
スクラップ	スクラップ	スクラップ	scraps	scraps	scrap	24
照射温度	照射温度	照射温度	irradiation temperature	irradiation temperature	irradiation temperature	24
検索	検索	検索	detection	detection	detection	24
メインテナンス	メインテナンス	メインテナンス	maintenance	maintenance	maintenance	24
ホームページ	ホームページ	ホームページ	home pages	home pages	home page	24
特徴ベクトル	特徴ベクトル	特徴ベクトル	feature vectors	feature vectors	feature vector	24
ショッピング	ショッピング	ショッピング	shopping	shopping	shopping	24
腐食生成	腐食生成	腐食生成	corrosion products	corrosion products	corrosion product	24
アンバランス	アンバランス	アンバランス	imbalance	imbalance	imbalance	24
分散状態	分散状態	分散状態	dispersion state	dispersion state	dispersion state	24
関連	関連	関連	conjunction	conjunction	conjunction	24
運営	運営	運営	administration	administration	administration	24
性能確認	性能確認	性能確認	performance verification	performance verification	performance verification	24
住宅	住宅	住宅	residence	residence	residence	24
浄水	浄水	浄水	water purification	water purification	water purification	24
血液透析患者	血液透析患者	血液透析患者	hemodialysis patients	hemodialysis patients	hemodialysis patient	24
症例	症例	症例	examples	examples	example	24
ポジション	ポジション	ポジション	position	position	position	24
救急対応	救急対応	救急対応	emergency measures	emergency measures	emergency measure	24
皮膚線維芽細胞	皮膚線維芽細胞	皮膚線維芽細胞	skin fibroblast	skin fibroblast	skin fibroblast	24
友人	友人	友人	friends	friends	friend	24
過電圧	過電圧	過電圧	overvoltages	overvoltages	overvoltage	24
商品	商品	商品	commodities	commodities	commodity	24
組織	組織	組織	histology	histology	histology	24
性能評価	性能評価	性能評価	Performance evaluation	Performance evaluation	Performance evaluation	24
細胞集団	細胞集団	細胞集団	cell population	cell population	cell population	24
有毛	有毛	有毛	hair	hair	hair	24
活用	活用	活用	applications	applications	application	24
トマト	トマト	トマト	tomatoes	tomatoes	tomato	24
バス	バス	バス	bath	bath	bath	24
予測技術	予測技術	予測技術	prediction technique	prediction technique	prediction technique	24
天秤	天秤	天秤	microbalance	microbalance	microbalance	24
頭脳	頭脳	頭脳	brain	brain	brain	24
圧術	圧術	圧術	decompression	decompression	decompression	24
自乗	自乗	自乗	squares	squares	square	24
調査研究班	調査研究班	調査研究班	investigation research team	investigation research team	investigation research team	24
サルモネラ菌	サルモネラ菌	サルモネラ菌	Salmonella	Salmonella	Salmonella	24
積載	積載	積載	loading	loading	loading	24
融合	融合	融合	integration	integration	integration	24
シロップ	シロップ	シロップ	syrup	syrup	syrup	24
施工	施工	施工	operation	operation	operation	24
圧密	圧密	圧密	compaction	compaction	compaction	24
ラッピング	ラッピング	ラッピング	lapping	lapping	lapping	24
計画	計画	計画	schedule	schedule	schedule	24
ソルガム	ソルガム	ソルガム	sorghum	sorghum	sorghum	24
調節	調節	調節	adjusts	adjusts	adjust	24
水車	水車	水車	water wheel	water wheel	water wheel	24
酸化温度	酸化温度	酸化温度	oxidation temperature	oxidation temperature	oxidation temperature	24
論理プログラミング	論理プログラミング	論理プログラミング	logic programming	logic programming	logic programming	24
要求条件	要求条件	要求条件	requirements	requirements	requirement	24
交感神経	交感神経	交感神経	nerve system	nerve system	nerve system	24
露光技術	露光技術	露光技術	exposure technology	exposure technology	exposure technology	24
燃料電池システム	燃料電池システム	燃料電池システム	fuel cell system	fuel cell system	fuel cell system	24
活性相関	活性相関	活性相関	activity relationship	activity relationship	activity relationship	24
建設計画	建設計画	建設計画	construction plan	construction plan	construction plan	24
促進	促進	促進	stimulation	stimulation	stimulation	24
解消	解消	解消	depolarization	depolarization	depolarization	24
肺癌	肺癌	肺癌	Lung cancer	Lung cancer	Lung cancer	24
型マウス	型マウス	型マウス	type mice	type mice	type mouse	24
グリッド	グリッド	グリッド	grids	grids	grid	24
バルーンカテーテル	バルーンカテーテル	バルーンカテーテル	balloon catheter	balloon catheter	balloon catheter	24
経営	経営	経営	operation	operation	operation	24
組込み	組込み	組込み	integration	integration	integration	24
性効果	性効果	性効果	effect	effect	effect	24
色変化	色変化	色変化	color change	color change	color change	24
ポット	ポット	ポット	pots	pots	pot	24
高進	高進	高進	hyperactivity	hyperactivity	hyperactivity	24
水分含量	水分含量	水分含量	moisture content	moisture content	moisture content	24
酸化プロセス	酸化プロセス	酸化プロセス	oxidation process	oxidation process	oxidation process	24
ビル管理	ビル管理	ビル管理	building management	building management	building management	24
血液供給	血液供給	血液供給	blood supply	blood supply	blood supply	24
泌乳	泌乳	泌乳	milk yield	milk yield	milk yield	24
抽出挙動	抽出挙動	抽出挙動	extraction behavior	extraction behavior	extraction behavior	24
解像力	解像力	解像力	resolution	resolution	resolution	24
バリアフリー	バリアフリー	バリアフリー	barrier freeing	barrier freeing	barrier freeing	24
表面密度	表面密度	表面密度	surface density	surface density	surface density	24
破壊挙動	破壊挙動	破壊挙動	fracture behavior	fracture behavior	fracture behavior	24
気泡径	気泡径	気泡径	bubble diameter	bubble diameter	bubble diameter	24
症状改善	症状改善	症状改善	symptom improvement	symptom improvement	symptom improvement	24
ポートフォリオ	ポートフォリオ	ポートフォリオ	portfolio	portfolio	portfolio	24
金属触媒	金属触媒	金属触媒	metal catalysts	metal catalysts	metal catalyst	24
分析	分析	分析	analytes	analytes	analyte	24
投与方法	投与方法	投与方法	administration method	administration method	administration method	24
遠心分離	遠心分離	遠心分離	centrifugation	centrifugation	centrifugation	24
動物実験	動物実験	動物実験	animal test	animal test	animal test	24
影響	影響	影響	Effects	Effects	effect	24
ヒラメ	ヒラメ	ヒラメ	flounders	flounders	flounder	24
時間システム	時間システム	時間システム	systems	systems	system	24
構造関数	構造関数	構造関数	structure function	structure function	structure function	24
位置	位置	位置	point	point	point	24
衝突	衝突	衝突	crash	crash	crash	24
電気化学	電気化学	電気化学	electrochemistry	electrochemistry	electrochemistry	24
パッド	パッド	パッド	padding	padding	padding	24
スピン	スピン	スピン	spin‐dependent	spin‐dependent	spin‐dependent	24
不純物イオン	不純物イオン	不純物イオン	impurity ions	impurity ions	impurity ion	24
人数	人数	人数	number	number	number	24
漁獲	漁獲	漁獲	fishing	fishing	fishing	24
開口	開口	開口	apertures	apertures	aperture	24
ポリイミド	ポリイミド	ポリイミド	polyimides	polyimides	polyimide	24
系システム	系システム	系システム	system	system	system	24
代謝酵素	代謝酵素	代謝酵素	metabolism enzyme	metabolism enzyme	metabolism enzyme	24
相関時間	相関時間	相関時間	correlation time	correlation time	correlation time	24
海面	海面	海面	SST	SST	SST	24
酵素欠損	酵素欠損	酵素欠損	deficiency	deficiency	deficiency	24
変化	変化	変化	Change	Change	Change	24
組み込み	組み込み	組み込み	integration	integration	integration	24
相互	相互	相互	interconnects	interconnects	interconnect	24
イオンチャンネル	イオンチャンネル	イオンチャンネル	ion channels	ion channels	ion channel	24
外転	外転	外転	abduction	abduction	abduction	24
洪水調節	洪水調節	洪水調節	flood control	flood control	flood control	24
温度係数	温度係数	温度係数	temperature coefficients	temperature coefficients	temperature coefficient	24
研究協力	研究協力	研究協力	research collaboration	research collaboration	research collaboration	24
電圧	電圧	電圧	high‐voltage	high‐voltage	high‐voltage	24
毒性	毒性	毒性	nephrotoxicity	nephrotoxicity	nephrotoxicity	24
陽極酸化	陽極酸化	陽極酸化	anodization	anodization	anodization	24
磁化方向	磁化方向	磁化方向	magnetization direction	magnetization direction	magnetization direction	24
風力発電システム	風力発電システム	風力発電システム	wind power generation system	wind power generation system	wind power generation system	24
システム導入	システム導入	システム導入	system introduction	system introduction	system introduction	24
水分子	水分子	水分子	water molecules	water molecules	water molecule	24
膜輸送	膜輸送	膜輸送	membrane transport	membrane transport	membrane transport	24
共鳴	共鳴	共鳴	Resonance	Resonance	Resonance	24
細胞腫	細胞腫	細胞腫	cell tumors	cell tumors	cell tumor	24
高信頼	高信頼	高信頼	reliability	reliability	reliability	24
業務	業務	業務	operations	operations	operation	24
保守管理	保守管理	保守管理	maintenance	maintenance	maintenance	24
バリア機能	バリア機能	バリア機能	barrier function	barrier function	barrier function	24
炭素ナノチューブ	炭素ナノチューブ	炭素ナノチューブ	carbon nanotube	carbon nanotube	carbon nanotube	24
並み	並み	並み	level	level	level	24
農民	農民	農民	farmers	farmers	farmer	24
リーダ	リーダ	リーダ	reader	reader	reader	24
ファイルシステム	ファイルシステム	ファイルシステム	file system	file system	file system	24
運動機能	運動機能	運動機能	function	function	function	24
透過	透過	透過	penetrating	penetrating	penetrating	24
は種	は種	は種	species	species	specie	24
適用事例	適用事例	適用事例	applications	applications	application	24
有効利用	有効利用	有効利用	utilization	utilization	utilization	24
性行動	性行動	性行動	sex behavior	sex behavior	sex behavior	24
分泌	分泌	分泌	hypersecretion	hypersecretion	hypersecretion	24
重点	重点	重点	emphasis	emphasis	emphasis	24
インセンティブ	インセンティブ	インセンティブ	incentive	incentive	incentive	24
画像表示	画像表示	画像表示	image display	image display	image display	24
開発プロジェクト	開発プロジェクト	開発プロジェクト	development projects	development projects	development project	24
青年	青年	青年	adolescence	adolescence	adolescence	24
支援プログラム	支援プログラム	支援プログラム	support program	support program	support program	24
レスキュー	レスキュー	レスキュー	rescue	rescue	rescue	24
小麦粉	小麦粉	小麦粉	flour	flour	flour	24
是非	是非	是非	appropriateness	appropriateness	appropriateness	24
連続	連続	連続	continuation	continuation	continuation	24
経時変化	経時変化	経時変化	time course	time course	time course	24
流動挙動	流動挙動	流動挙動	flow behavior	flow behavior	flow behavior	24
点突然変異	点突然変異	点突然変異	point mutations	point mutations	point mutation	24
ガス田	ガス田	ガス田	gas fields	gas fields	gas field	24
考え	考え	考え	consideration	consideration	consideration	24
素因	素因	素因	predisposition	predisposition	predisposition	24
介護	介護	介護	nursing care	nursing care	nursing care	24
楽しみ	楽しみ	楽しみ	pleasure	pleasure	pleasure	24
病院経営	病院経営	病院経営	hospital management	hospital management	hospital management	24
屋根	屋根	屋根	roofing	roofing	roofing	24
証拠	証拠	証拠	evidences	evidences	evidence	24
運転状況	運転状況	運転状況	operation conditions	operation conditions	operation condition	24
マト	マト	マト	chromatography	chromatography	chromatography	24
調節	調節	調節	autoregulation	autoregulation	autoregulation	24
プロジェクト管理	プロジェクト管理	プロジェクト管理	project management	project management	project management	24
ステアリン酸	ステアリン酸	ステアリン酸	stearic acid	stearic acid	stearic acid	24
骨病変	骨病変	骨病変	bone lesions	bone lesions	bone lesion	24
増加	増加	増加	number	number	number	24
チャート	チャート	チャート	charts	charts	chart	24
考え方	考え方	考え方	philosophy	philosophy	philosophy	24
保守点検	保守点検	保守点検	maintenance	maintenance	maintenance	24
考察	考察	考察	paper	paper	paper	24
界面トラップ	界面トラップ	界面トラップ	interface trap	interface trap	interface trap	24
フリップチップ	フリップチップ	フリップチップ	flip‐chip	flip‐chip	flip‐chip	24
入射レーザ	入射レーザ	入射レーザ	incident laser	incident laser	incident laser	24
希釈	希釈	希釈	diluting	diluting	diluting	24
噴射システム	噴射システム	噴射システム	injection system	injection system	injection system	24
硫酸アンモニウム	硫酸アンモニウム	硫酸アンモニウム	ammonium sulfate	ammonium sulfate	ammonium sulfate	24
教育	教育	教育	Education	Education	Education	24
変量	変量	変量	variables	variables	variable	24
林内	林内	林内	forest	forest	forest	24
温度	温度	温度	thermometry	thermometry	thermometry	24
段階	段階	段階	level	level	level	24
選手	選手	選手	player	player	player	24
水泳	水泳	水泳	swimming	swimming	swimming	24
図形	図形	図形	patterns	patterns	pattern	24
推定	推定	推定	prediction	prediction	prediction	24
抑制効果	抑制効果	抑制効果	suppression effects	suppression effects	suppression effect	24
分化	分化	分化	differential	differential	differential	24
性かん菌	性かん菌	性かん菌	bacillus	bacillus	bacillus	24
ガム	ガム	ガム	gum	gum	gum	24
治療対象	治療対象	治療対象	treatment object	treatment object	treatment object	24
現像	現像	現像	developer	developer	developer	24
計測システム	計測システム	計測システム	system	system	system	24
ブタノール	ブタノール	ブタノール	butanol	butanol	butanol	24
壁梗塞	壁梗塞	壁梗塞	infarction	infarction	infarction	24
喫煙	喫煙	喫煙	smokers	smokers	smoker	24
マッチ	マッチ	マッチ	match	match	match	24
下水	下水	下水	wastewater	wastewater	wastewater	24
セルサイズ	セルサイズ	セルサイズ	cell size	cell size	cell size	23
強度データ	強度データ	強度データ	intensity data	intensity data	intensity datum	23
解析対象	解析対象	解析対象	analysis object	analysis object	analysis object	23
衛生管理	衛生管理	衛生管理	sanitation control	sanitation control	sanitation control	23
組織所見	組織所見	組織所見	tissue opinion	tissue opinion	tissue opinion	23
トランスジェニック	トランスジェニック	トランスジェニック	transglutaminase inhibitor	transglutaminase inhibitor	transglutaminase inhibitor	23
伸長	伸長	伸長	growth	growth	growth	23
終点	終点	終点	end point	end point	end point	23
初心者	初心者	初心者	beginner	beginner	beginner	23
担い手	担い手	担い手	leader	leader	leader	23
下り	下り	下り	downlink	downlink	downlink	23
骨シンチグラフィ	骨シンチグラフィ	骨シンチグラフィ	bone scintigraphy	bone scintigraphy	bone scintigraphy	23
レコーダ	レコーダ	レコーダ	recorder	recorder	recorder	23
進歩	進歩	進歩	progresses	progresses	progress	23
ジアミン	ジアミン	ジアミン	diamine	diamine	diamine	23
栄養サポートチーム	栄養サポートチーム	栄養サポートチーム	nutrition support team	nutrition support team	nutrition support team	23
熱需要	熱需要	熱需要	heat demand	heat demand	heat demand	23
水分ストレス	水分ストレス	水分ストレス	water stress	water stress	water stress	23
胴体	胴体	胴体	fuselage	fuselage	fuselage	23
味覚	味覚	味覚	gustatory	gustatory	gustatory	23
アイソフォーム	アイソフォーム	アイソフォーム	isoforms	isoforms	isoform	23
回数	回数	回数	numbers	numbers	number	23
水質管理	水質管理	水質管理	water quality management	water quality management	water quality management	23
調整	調整	調整	adjustments	adjustments	adjustment	23
繊維構造	繊維構造	繊維構造	fiber structure	fiber structure	fiber structure	23
テクスチャ	テクスチャ	テクスチャ	textures	textures	texture	23
成長円錐	成長円錐	成長円錐	growth cone	growth cone	growth cone	23
蛋白	蛋白	蛋白	hypoalbuminemia	hypoalbuminemia	hypoalbuminemia	23
チオレドキシン	チオレドキシン	チオレドキシン	thioredoxin	thioredoxin	thioredoxin	23
コンテキスト	コンテキスト	コンテキスト	context	context	context	23
健康保険	健康保険	健康保険	health insurance	health insurance	health insurance	23
エネルギー分散	エネルギー分散	エネルギー分散	energy dispersion	energy dispersion	energy dispersion	23
位相情報	位相情報	位相情報	phase information	phase information	phase information	23
電圧依存	電圧依存	電圧依存	voltage dependence	voltage dependence	voltage dependence	23
ペロブスカイト構造	ペロブスカイト構造	ペロブスカイト構造	perovskite structure	perovskite structure	perovskite structure	23
高分子溶液	高分子溶液	高分子溶液	polymer solutions	polymer solutions	polymer solution	23
コミュニケーション	コミュニケーション	コミュニケーション	Communication	Communication	Communication	23
観察結果	観察結果	観察結果	observation	observation	observation	23
維持	維持	維持	sustain	sustain	sustain	23
部門	部門	部門	sectors	sectors	sector	23
アトラクタ	アトラクタ	アトラクタ	attractors	attractors	attractor	23
カーナビゲーション	カーナビゲーション	カーナビゲーション	car navigation	car navigation	car navigation	23
職員	職員	職員	staffs	staffs	staff	23
予報	予報	予報	forecasting	forecasting	forecasting	23
試験温度	試験温度	試験温度	test temperature	test temperature	test temperature	23
耐力	耐力	耐力	capacity	capacity	capacity	23
半導体素子	半導体素子	半導体素子	semiconductor device	semiconductor device	semiconductor device	23
予測方法	予測方法	予測方法	prediction method	prediction method	prediction method	23
実証実験	実証実験	実証実験	demonstration experiments	demonstration experiments	demonstration experiment	23
ソフトウエア開発	ソフトウエア開発	ソフトウエア開発	software development	software development	software development	23
部材	部材	部材	member subject	member subject	member subject	23
辺縁	辺縁	辺縁	periphery	periphery	periphery	23
肺活量	肺活量	肺活量	lung capacity	lung capacity	lung capacity	23
観測	観測	観測	observes	observes	observe	23
手術侵襲	手術侵襲	手術侵襲	operation invasion	operation invasion	operation invasion	23
土壌環境	土壌環境	土壌環境	soil environment	soil environment	soil environment	23
処理方法	処理方法	処理方法	treatment method	treatment method	treatment method	23
無害	無害	無害	detoxification	detoxification	detoxification	23
挙動	挙動	挙動	performance	performance	performance	23
サイクル試験	サイクル試験	サイクル試験	cycle test	cycle test	cycle test	23
輝度温度	輝度温度	輝度温度	brightness temperature	brightness temperature	brightness temperature	23
分極曲線	分極曲線	分極曲線	polarization curves	polarization curves	polarization curve	23
輸送方程式	輸送方程式	輸送方程式	transport equations	transport equations	transport equation	23
愁訴	愁訴	愁訴	complaints	complaints	complaint	23
構造解析	構造解析	構造解析	structure	structure	structure	23
マネジメントシステム	マネジメントシステム	マネジメントシステム	management system	management system	management system	23
ブルーム	ブルーム	ブルーム	bloom	bloom	bloom	23
トランスコンダクタンス	トランスコンダクタンス	トランスコンダクタンス	transconductance	transconductance	transconductance	23
率測定	率測定	率測定	measurements	measurements	measurement	23
構築	構築	構築	development	development	development	23
脅威	脅威	脅威	threats	threats	threat	23
計測管理	計測管理	計測管理	instrumentation control	instrumentation control	instrumentation control	23
クラスタ形成	クラスタ形成	クラスタ形成	cluster formation	cluster formation	cluster formation	23
シリンダー	シリンダー	シリンダー	cylinder	cylinder	cylinder	23
意識障害	意識障害	意識障害	consciousness disturbance	consciousness disturbance	consciousness disturbance	23
抗ヒスタミン剤	抗ヒスタミン剤	抗ヒスタミン剤	antihistamine	antihistamine	antihistamine	23
建設技術	建設技術	建設技術	construction technology	construction technology	construction technology	23
肺葉	肺葉	肺葉	lobectomy	lobectomy	lobectomy	23
サーボ	サーボ	サーボ	servomechanism	servomechanism	servomechanism	23
質技術	質技術	質技術	technology	technology	technology	23
放射パターン	放射パターン	放射パターン	radiation patterns	radiation patterns	radiation pattern	23
固有ベクトル	固有ベクトル	固有ベクトル	eigenvector	eigenvector	eigenvector	23
粒径分布	粒径分布	粒径分布	size distribution	size distribution	size distribution	23
制御精度	制御精度	制御精度	control accuracy	control accuracy	control accuracy	23
考慮	考慮	考慮	considerations	considerations	consideration	23
管理方法	管理方法	管理方法	management method	management method	management method	23
充填	充填	充填	bed	bed	bed	23
種類	種類	種類	Types	Types	type	23
